time,theta
0.278,1.8951767035827083
0.279,1.8974958232969985
0.280,1.899822959385787
0.281,1.9021581067130142
0.282,1.904501260087942
0.283,1.9068524142647454
0.284,1.9092115639421035
0.285,1.9115787037627885
0.286,1.9139538283132533
0.287,1.9163369321232175
0.288,1.918728009665251
0.289,1.9211270553543573
0.290,1.9235340635475544
0.291,1.9259490285434542
0.292,1.9283719445818401
0.293,1.9308028058432438
0.294,1.9332416064485194
0.295,1.9356883404584166
0.296,1.938143001873153
0.297,1.9406055846319825
0.298,1.9430760826127653
0.299,1.9455544896315335
0.300,1.9480407994420572
0.301,1.9505350057354078
0.302,1.95303710213952
0.303,1.9555470822187533
0.304,1.95806493947345
0.305,1.9605906673394937
0.306,1.9631242591878648
0.307,1.9656657083241957
0.308,1.9682150079883234
0.309,1.9707721513538414
0.310,1.9733371315276498
0.311,1.9759099415495038
0.312,1.9784905743915615
0.313,1.9810790229579291
0.314,1.9836752800842057
0.315,1.9862793385370257
0.316,1.988891191013601
0.317,1.9915108301412607
0.318,1.9941382484769905
0.319,1.996773438506969
0.320,1.999416392646105
0.321,2.0020671032375708
0.322,2.004725562552337
0.323,2.007391762788703
0.324,2.01006569607183
0.325,2.0127473544532677
0.326,2.0154367299104843
0.327,2.018133814346393
0.328,2.020838599588878
0.329,2.023551077390318
0.330,2.0262712394271105
0.331,2.0289990772991935
0.332,2.0317345825295656
0.333,2.034477746563808
0.334,2.037228560769601
0.335,2.0399870164362413
0.336,2.042753104774161
0.337,2.0455268169144407
0.338,2.0483081439083244
0.339,2.051097076726733
0.340,2.053893606259776
0.341,2.0566977233162653
0.342,2.0595094186232212
0.343,2.062328682825386
0.344,2.0651555064847305
0.345,2.0679898800799617
0.346,2.0708317940060303
0.347,2.0736812385736365
0.348,2.076538204008735
0.349,2.0794026804520396
0.350,2.0822746579585267
0.351,2.0851541264969384
0.352,2.0880410759492856
0.353,2.0909354961103483
0.354,2.0938373766871776
0.355,2.0967467072985952
0.356,2.0996634774746945
0.357,2.1025876766563396
0.358,2.1055192941946634
0.359,2.108458319350567
0.360,2.111404741294218
0.361,2.114358549104546
0.362,2.117319731768743
0.363,2.120288278181758
0.364,2.1232641771457947
0.365,2.1262474173698083
0.366,2.1292379874690006
0.367,2.132235875964318
0.368,2.135241071281946
0.369,2.138253561752805
0.370,2.141273335612048
0.371,2.1443003809985552
0.372,2.1473346859544304
0.373,2.1503762384244975
0.374,2.153425026255796
0.375,2.156481037197079
0.376,2.159544258898308
0.377,2.1626146789101512
0.378,2.165692284683481
0.379,2.1687770635688723
0.380,2.171869002816099
0.381,2.174968089573634
0.382,2.178074310888149
0.383,2.181187653704013
0.384,2.1843081048627946
0.385,2.1874356511027617
0.386,2.190570279058385
0.387,2.19371197525984
0.388,2.1968607261325106
0.389,2.2000165179964952
0.390,2.203179337066111
0.391,2.2063491694494015
0.392,2.2095260011476445
0.393,2.212709818054861
0.394,2.2159006059573256
0.395,2.219098350533079
0.396,2.2223030373514385
0.397,2.2255146518725173
0.398,2.2287331794467353
0.399,2.23195860531434
0.400,2.235190914604925
0.401,2.23843009233695
0.402,2.241676123417265
0.403,2.244928992640635
0.404,2.2481886846892647
0.405,2.251455184132329
0.406,2.2547284754255026
0.407,2.258008542910493
0.408,2.2612953708145755
0.409,2.2645889432501316
0.410,2.267889244214186
0.411,2.271196257587952
0.412,2.2745099671363738
0.413,2.2778303565076747
0.414,2.2811574092329074
0.415,2.284491108725506
0.416,2.287831438280842
0.417,2.2911783810757833
0.418,2.294531920168255
0.419,2.297892038496805
0.420,2.3012587188801708
0.421,2.304631944016852
0.422,2.3080116964846833
0.423,2.311397958740415
0.424,2.3147907131192915
0.425,2.318189941834639
0.426,2.321595626977453
0.427,2.325007750515992
0.428,2.3284262942953733
0.429,2.331851240037175
0.430,2.3352825693390393
0.431,2.3387202636742823
0.432,2.3421643043915075
0.433,2.3456146727142224
0.434,2.3490713497404623
0.435,2.3525343164424157
0.436,2.3560035536660564
0.437,2.359479042130779
0.438,2.3629607624290414
0.439,2.366448695026009
0.440,2.3699428202592063
0.441,2.3734431183381752
0.442,2.376949569344134
0.443,2.3804621532296455
0.444,2.3839808498182897
0.445,2.387505638804342
0.446,2.391036499752455
0.447,2.394573412097351
0.448,2.3981163551435163
0.449,2.4016653080649006
0.450,2.4052202499046285
0.451,2.40878115957471
0.452,2.4123480158557626
0.453,2.4159207973967365
0.454,2.419499482714649
0.455,2.423084050194324
0.456,2.4266744780881373
0.457,2.430270744515772
0.458,2.433872827463977
0.459,2.4374807047863363
0.460,2.4410943542030425
0.461,2.4447137533006793
0.462,2.4483388795320105
0.463,2.4519697102157774
0.464,2.455606222536503
0.465,2.4592483935443052
0.466,2.4628962001547157
0.467,2.466549619148509
0.468,2.470208627171539
0.469,2.4738732007345825
0.470,2.477543316213193
0.471,2.48121894984756
0.472,2.484900077742381
0.473,2.4885866758667388
0.474,2.4922787200539878
0.475,2.495976186001651
0.476,2.499679049271325
0.477,2.503387285288592
0.478,2.5071008693429455
0.479,2.510819776587721
0.480,2.514543982040038
0.481,2.518273460580751
0.482,2.5220081869544124
0.483,2.5257481357692395
0.484,2.5294932814970985
0.485,2.533243598473492
0.486,2.5369990608975606
0.487,2.540759642832094
0.488,2.544525318203551
0.489,2.5482960608020897
0.490,2.5520718442816097
0.491,2.5558526421598042
0.492,2.559638427818223
0.493,2.5634291745023456
0.494,2.5672248553216646
0.495,2.5710254432497814
0.496,2.5748309111245122
0.497,2.5786412316480063
0.498,2.5824563773868725
0.499,2.586276320772321
0.500,2.590101034100313
0.501,2.5939304895317243
0.502,2.597764659092519
0.503,2.601603514673936
0.504,2.605447028032685
0.505,2.609295170791159
0.506,2.6131479144376524
0.507,2.6170052303265963
0.508,2.620867089678804
0.509,2.624733463581727
0.510,2.6286043229897276
0.511,2.632479638724357
0.512,2.636359381474654
0.513,2.6402435217974505
0.514,2.6441320301176887
0.515,2.6480248767287566
0.516,2.651922031792831
0.517,2.655823465341235
0.518,2.659729147274809
0.519,2.6636390473642915
0.520,2.667553135250719
0.521,2.671471380445831
0.522,2.675393752332495
0.523,2.679320220165139
0.524,2.683250753070201
0.525,2.68718532004659
0.526,2.6911238899661605
0.527,2.6950664315741992
0.528,2.699012913489928
0.529,2.7029633042070165
0.530,2.70691757209411
0.531,2.7108756853953717
0.532,2.7148376122310354
0.533,2.7188033205979742
0.534,2.722772778370282
0.535,2.7267459532998686
0.536,2.730722813017067
0.537,2.7347033250312562
0.538,2.7386874567314963
0.539,2.7426751753871774
0.540,2.7466664481486824
0.541,2.750661242048063
0.542,2.7546595239997287
0.543,2.7586612608011514
0.544,2.7626664191335806
0.545,2.766674965562775
0.546,2.770686866539746
0.547,2.774702088401515
0.548,2.778720597371884
0.549,2.7827423595622203
0.550,2.7867673409722555
0.551,2.790795507490895
0.552,2.794826824897045
0.553,2.798861258860448
0.554,2.8028987749425363
0.555,2.806939338597297
0.556,2.81098291517215
0.557,2.8150294699088376
0.558,2.8190789679443315
0.559,2.8231313743117497
0.560,2.827186653941287
0.561,2.8312447716611597
0.562,2.835305692198561
0.563,2.839369380180633
0.564,2.8434358001354463
0.565,2.847504916492999
0.566,2.8515766935862223
0.567,2.8556510956520014
0.568,2.8597280868322095
0.569,2.8638076311747533
0.570,2.8678896926346313
0.571,2.8719742350750033
0.572,2.8760612222682744
0.573,2.8801506178971885
0.574,2.884242385555935
0.575,2.888336488751269
0.576,2.892432890903639
0.577,2.8965315553483317
0.578,2.900632445336623
0.579,2.904735524036945
0.580,2.908840754536062
0.581,2.912948099840258
0.582,2.917057522876534
0.583,2.9211689864938197
0.584,2.9252824534641935
0.585,2.9293978864841126
0.586,2.9335152481756555
0.587,2.9376345010877745
0.588,2.9417556076975577
0.589,2.945878530411501
0.590,2.950003231566791
0.591,2.954129673432597
0.592,2.9582578182113743
0.593,2.962387628040174
0.594,2.966519064991965
0.595,2.9706520910769627
0.596,2.974786668243969
0.597,2.9789227583817204
0.598,2.9830603233202435
0.599,2.9871993248322206
0.600,2.991339724634363
0.601,2.995481484388793
0.602,2.9996245657044316
0.603,3.0037689301383974
0.604,3.0079145391974116
0.605,3.0120613543392083
0.606,3.0162093369739553
0.607,3.0203584484656805
0.608,3.024508650133704
0.609,3.0286599032540797
0.610,3.0328121690610392
0.611,3.036965408748446
0.612,3.0411195834712537
0.613,3.0452746543469695
0.614,3.049430582457125
0.615,3.0535873288487494
0.616,3.057744854535853
0.617,3.0619031205009106
0.618,3.0660620876963507
0.619,3.0702217170460515
0.620,3.0743819694468404
0.621,3.078542805769995
0.622,3.082704186862751
0.623,3.086866073549814
0.624,3.09102842663487
0.625,3.095191206902107
0.626,3.09935437511773
0.627,3.1035178920314888
0.628,3.1076817183782
0.629,3.111845814879276
0.630,3.1160101422442534
0.631,3.1201746611723276
0.632,3.124339332353882
0.633,3.1285041164720258
0.634,3.132668974204127
0.635,3.136833866223351
0.636,3.140998753200197
0.637,3.1451635958040356
0.638,3.149328354704647
0.639,3.1534929905737594
0.640,3.1576574640865847
0.641,3.1618217359233585
0.642,3.165985766770874
0.643,3.1701495173240195
0.644,3.174312948287312
0.645,3.178476020376429
0.646,3.1826386943197416
0.647,3.1868009308598433
0.648,3.1909626907550774
0.649,3.1951239347810616
0.650,3.199284623732211
0.651,3.203444718423257
0.652,3.207604179690766
0.653,3.211762968394651
0.654,3.215921045419681
0.655,3.2200783716769905
0.656,3.224234908105579
0.657,3.2283906156738094
0.658,3.232545455380905
0.659,3.2366993882584354
0.660,3.2408523753718033
0.661,3.245004377821723
0.662,3.249155356745696
0.663,3.2533052733194796
0.664,3.25745408875855
0.665,3.2616017643195603
0.666,3.265748261301792
0.667,3.2698935410486003
0.668,3.2740375649488533
0.669,3.2781802944383642
0.670,3.2823216910013158
0.671,3.2864617161716803
0.672,3.2906003315346295
0.673,3.294737498727939
0.674,3.2988731794433837
0.675,3.3030073354281266
0.676,3.3071399284860994
0.677,3.311270920479373
0.678,3.3154002733295242
0.679,3.3195279490189877
0.680,3.3236539095924047
0.681,3.32777811715796
0.682,3.3319005338887107
0.683,3.3360211220239053
0.684,3.3401398438702947
0.685,3.344256661803431
0.686,3.348371538268959
0.687,3.3524844357838988
0.688,3.3565953169379137
0.689,3.3607041443945738
0.690,3.364810880892604
0.691,3.3689154892471262
0.692,3.3730179323508866
0.693,3.3771181731754765
0.694,3.381216174772539
0.695,3.385311900274965
0.696,3.3894053128980812
0.697,3.3934963759408223
0.698,3.397585052786895
0.699,3.4016713069059303
0.700,3.405755101854622
0.701,3.4098364012778566
0.702,3.4139151689098277
0.703,3.417991368575143
0.704,3.422064964189915
0.705,3.4261359197628414
0.706,3.4302041993962744
0.707,3.4342697672872755
0.708,3.438332587728659
0.709,3.442392625110023
0.710,3.446449843918768
0.711,3.4505042087411013
0.712,3.4545556842630316
0.713,3.458604235271348
0.714,3.462649826654587
0.715,3.466692423403987
0.716,3.4707319906144307
0.717,3.474768493485371
0.718,3.4788018973217474
0.719,3.482832167534888
0.720,3.4868592696433973
0.721,3.4908831692740323
0.722,3.4949038321625636
0.723,3.498921224154625
0.724,3.5029353112065476
0.725,3.5069460593861828
0.726,3.5109534348737097
0.727,3.5149574039624305
0.728,3.518957933059551
0.729,3.5229549886869496
0.730,3.5269485374819305
0.731,3.530938546197965
0.732,3.534924981705418
0.733,3.5389078109922614
0.734,3.542887001164775
0.735,3.5468625194482315
0.736,3.55083433318757
0.737,3.5548024098480546
0.738,3.5587667170159203
0.739,3.5627272223990043
0.740,3.5666838938273644
0.741,3.5706366992538845
0.742,3.574585606754865
0.743,3.5785305845306006
0.744,3.5824716009059454
0.745,3.586408624330862
0.746,3.59034162338096
0.747,3.5942705667580195
0.748,3.598195423290501
0.749,3.6021161619340436
0.750,3.6060327517719486
0.751,3.6099451620156486
0.752,3.613853362005167
0.753,3.61775732120956
0.754,3.6216570092273495
0.755,3.6255523957869396
0.756,3.629443450747022
0.757,3.6333301440969685
0.758,3.6372124459572084
0.759,3.6410903265795964
0.760,3.6449637563477646
0.761,3.6488327057774637
0.762,3.652697145516891
0.763,3.6565570463470047
0.764,3.6604123791818286
0.765,3.66426311506874
0.766,3.6681092251887493
0.767,3.671950680856765
0.768,3.675787453521847
0.769,3.6796195147674475
0.770,3.683446836311641
0.771,3.687269390007339
0.772,3.6910871478424987
0.773,3.694900081940313
0.774,3.6987081645593936
0.775,3.7025113680939405
0.776,3.706309665073901
0.777,3.7101030281651144
0.778,3.7138914301694497
0.779,3.7176748440249283
0.780,3.721453242805837
0.781,3.7252265997228298
0.782,3.7289948881230184
0.783,3.7327580814900525
0.784,3.736516153444188
0.785,3.740269077742345
0.786,3.744016828278157
0.787,3.7477593790820047
0.788,3.7514967043210463
0.789,3.7552287782992306
0.790,3.758955575457305
0.791,3.7626770703728103
0.792,3.7663932377600666
0.793,3.77010405247015
0.794,3.7738094894908567
0.795,3.7775095239466627
0.796,3.7812041310986677
0.797,3.7848932863445333
0.798,3.7885769652184114
0.799,3.7922551433908622
0.800,3.795927796668764
0.801,3.799594900995214
0.802,3.8032564324494182
0.803,3.806912367246577
0.804,3.8105626817377556
0.805,3.814207352409752
0.806,3.817846355884953
0.807,3.8214796689211807
0.808,3.8251072684115366
0.809,3.8287291313842293
0.810,3.8323452350024017
0.811,3.8359555565639445
0.812,3.839560073501306
0.813,3.843158763381291
0.814,3.846751603904855
0.815,3.850338572906888
0.816,3.8539196483559937
0.817,3.857494808354258
0.818,3.861064031137016
0.819,3.864627295072603
0.820,3.8681845786621087
0.821,3.871735860539118
0.822,3.8752811194694448
0.823,3.878820334350864
0.824,3.882353484212833
0.825,3.8858805482162073
0.826,3.8894015056529505
0.827,3.892916335945839
0.828,3.896425018648159
0.829,3.8999275334433965
0.830,3.9034238601449265
0.831,3.90691397869569
0.832,3.9103978691678694
0.833,3.9138755117625568
0.834,3.917346886809418
0.835,3.9208119747663503
0.836,3.924270756219134
0.837,3.9277232118810814
0.838,3.931169322592679
0.839,3.934609069321224
0.840,3.938042433160458
0.841,3.941469395330195
0.842,3.944889937175944
0.843,3.9483040401685283
0.844,3.9517116859037005
0.845,3.95511285610175
0.846,3.958507532607112
0.847,3.961895697387967
0.848,3.965277332535838
0.849,3.9686524202651854
0.850,3.972020942912996
0.851,3.975382882938369
0.852,3.9787382229220976
0.853,3.982086945566249
0.854,3.985429033693738
0.855,3.9887644702478986
0.856,3.992093238292054
0.857,3.9954153210090806
0.858,3.9987307017009686
0.859,4.002039363788383
0.860,4.005341290810221
0.861,4.008636466423158
0.862,4.011924874401206
0.863,4.015206498635256
0.864,4.018481323132624
0.865,4.021749332016595
0.866,4.02501050952596
0.867,4.028264840014553
0.868,4.0315123079507895
0.869,4.034752897917197
0.870,4.037986594609944
0.871,4.041213382838371
0.872,4.044433247524515
0.873,4.0476461737026375
0.874,4.050852146518741
0.875,4.0540511512300945
0.876,4.057243173204752
0.877,4.060428197921066
0.878,4.06360621096721
0.879,4.066777198040686
0.880,4.069941144947841
0.881,4.073098037603378
0.882,4.076247862029864
0.883,4.07939060435724
0.884,4.08252625082233
0.885,4.085654787768345
0.886,4.0887762016443885
0.887,4.091890479004964
0.888,4.094997606509473
0.889,4.0980975709217216
0.890,4.10119035910942
0.891,4.104275958043685
0.892,4.107354354798537
0.893,4.110425536550404
0.894,4.113489490577617
0.895,4.116546204259907
0.896,4.119595665077908
0.897,4.122637860612647
0.898,4.125672778545049
0.899,4.128700406655426
0.900,4.131720732822978
0.901,4.134733745025287
0.902,4.1377394313378115
0.903,4.140737779933386
0.904,4.143728779081713
0.905,4.14671241714886
0.906,4.149688682596754
0.907,4.152657563982675
0.908,4.155619049958758
0.909,4.15857312927148
0.910,4.1615197907611625
0.911,4.164459023361464
0.912,4.167390816098875
0.913,4.170315158092219
0.914,4.173232038552145
0.915,4.176141446780626
0.916,4.179043372170456
0.917,4.18193780420475
0.918,4.184824732456439
0.919,4.1877041465877705
0.920,4.190576036349808
0.921,4.19344039158193
0.922,4.1962972022113325
0.923,4.199146458252527
0.924,4.201988149806845
0.925,4.204822267061939
0.926,4.2076488002912855
0.927,4.210467739853691
0.928,4.2132790761927925
0.929,4.216082799836569
0.930,4.218878901396842
0.931,4.221667371568786
0.932,4.224448201130436
0.933,4.227221380942195
0.934,4.229986901946348
0.935,4.232744755166567
0.936,4.235494931707428
0.937,4.238237422753921
0.938,4.240972219570963
0.939,4.24369931350292
0.940,4.246418695973113
0.941,4.249130358483343
0.942,4.251834292613403
0.943,4.2545304900206045
0.944,4.257218942439292
0.945,4.259899641680367
0.946,4.262572579630814
0.947,4.2652377482532176
0.948,4.267895139585295
0.949,4.270544745739418
0.950,4.273186558902144
0.951,4.275820571333743
0.952,4.278446775367731
0.953,4.281065163410396
0.954,4.283675727940339
0.955,4.286278461508001
0.956,4.2888733567352055
0.957,4.291460406314692
0.958,4.2940396030096535
0.959,4.296610939653281
0.960,4.299174409148299
0.961,4.301730004466515
0.962,4.3042777186483585
0.963,4.306817544802429
0.964,4.309349476105042
0.965,4.31187350579978
0.966,4.314389627197042
0.967,4.316897833673592
0.968,4.319398118672116
0.969,4.321890475700775
0.970,4.32437489833276
0.971,4.326851380205853
0.972,4.329319915021983
0.973,4.331780496546789
0.974,4.334233118609179
0.975,4.336677775100897
0.976,4.33911445997609
0.977,4.341543167250868
0.978,4.34396389100288
0.979,4.346376625370881
0.980,4.348781364554303
0.981,4.351178102812829
0.982,4.35356683446597
0.983,4.355947553892637
0.984,4.358320255530723
0.985,4.36068493387668
0.986,4.363041583485104
0.987,4.365390198968314
0.988,4.367730774995939
0.989,4.370063306294503
0.990,4.372387787647012
0.991,4.374704213892548
0.992,4.377012579925853
0.993,4.3793128806969275
0.994,4.381605111210623
0.995,4.383889266526238
0.996,4.386165341757114
0.997,4.388433332070238
0.998,4.39069323268584
0.999,4.3929450388769995
1.000,4.395188745969246
1.001,4.397424349340166
1.002,4.399651844419013
1.003,4.401871226686315
1.004,4.404082491673481
1.005,4.406285634962423
1.006,4.408480652185161
1.007,4.410667539023444
1.008,4.412846291208366
1.009,4.415016904519986
1.010,4.417179374786946
1.011,4.419333697886098
1.012,4.421479869742123
1.013,4.423617886327162
1.014,4.4257477436604375
1.015,4.427869437807889
1.016,4.429982964881799
1.017,4.432088321040427
1.018,4.434185502487645
1.019,4.436274505472568
1.020,4.438355326289199
1.021,4.440427961276062
1.022,4.442492406815845
1.023,4.44454865933504
1.024,4.446596715303593
1.025,4.448636571234541
1.026,4.4506682236836665
1.027,4.452691669249142
1.028,4.454706904571182
1.029,4.4567139263316955
1.030,4.458712731253938
1.031,4.460703316102169
1.032,4.462685677681309
1.033,4.4646598128365955
1.034,4.466625718453247
1.035,4.468583391456121
1.036,4.47053282880938
1.037,4.4724740275161565
1.038,4.47440698461822
1.039,4.476331697195644
1.040,4.478248162366477
1.041,4.480156377286413
1.042,4.482056339148466
1.043,4.483948045182644
1.044,4.4858314926556275
1.045,4.487706678870444
1.046,4.489573601166148
1.047,4.491432256917507
1.048,4.4932826435346795
1.049,4.4951247584629
1.050,4.496958599182166
1.051,4.498784163206927
1.052,4.500601448085769
1.053,4.5024104514011105
1.054,4.504211170768892
1.055,4.506003603838271
1.056,4.507787748291315
1.057,4.509563601842702
1.058,4.511331162239418
1.059,4.513090427260455
1.060,4.514841394716515
1.061,4.516584062449715
1.062,4.518318428333286
1.063,4.520044490271285
1.064,4.521762246198302
1.065,4.523471694079165
1.066,4.525172831908657
1.067,4.526865657711226
1.068,4.528550169540698
1.069,4.5302263654799955
1.070,4.531894243640852
1.071,4.533553802163531
1.072,4.535205039216548
1.073,4.536847952996392
1.074,4.538482541727247
1.075,4.54010880366072
1.076,4.541726737075563
1.077,4.5433363402774045
1.078,4.544937611598478
1.079,4.546530549397351
1.080,4.548115152058662
1.081,4.549691417992848
1.082,4.551259345635885
1.083,4.552818933449025
1.084,4.55437017991853
1.085,4.555913083555417
1.086,4.5574476428951955
1.087,4.558973856497612
1.088,4.560491722946397
1.089,4.562001240849005
1.090,4.563502408836368
1.091,4.564995225562639
1.092,4.566479689704949
1.093,4.567955799963151
1.094,4.569423555059579
1.095,4.570882953738801
1.096,4.572333994767375
1.097,4.573776676933607
1.098,4.575210999047309
1.099,4.576636959939563
1.100,4.5780545584624805
1.101,4.579463793488965
1.102,4.58086466391248
1.103,4.582257168646814
1.104,4.583641306625848
1.105,4.585017076803327
1.106,4.5863844781526275
1.107,4.587743509666533
1.108,4.589094170357006
1.109,4.590436459254964
1.110,4.591770375410056
1.111,4.59309591789044
1.112,4.594413085782564
1.113,4.595721878190944
1.114,4.597022294237952
1.115,4.598314333063593
1.116,4.599597993825295
