time,theta
0.611,3.0380888276334677
0.612,3.042236573191293
0.613,3.0463851654258067
0.614,3.050534565447781
0.615,3.054684734335883
0.616,3.0588356331381568
0.617,3.062987222873506
0.618,3.067139464533187
0.619,3.0712923190823
0.620,3.0754457474612873
0.621,3.0795997105874355
0.622,3.0837541693563804
0.623,3.0879090846436137
0.624,3.0920644173059957
0.625,3.096220128183268
0.626,3.1003761780995718
0.627,3.104532527864964
0.628,3.1086891382769406
0.629,3.112845970121959
0.630,3.1170029841769615
0.631,3.1211601412109036
0.632,3.125317401986279
0.633,3.129474727260648
0.634,3.1336320777881683
0.635,3.137789414321123
0.636,3.14194669761145
0.637,3.146103888412273
0.638,3.150260947479431
0.639,3.1544178355730077
0.640,3.1585745134588588
0.641,3.1627309419101413
0.642,3.16688708170884
0.643,3.1710428936472934
0.644,3.1751983385297153
0.645,3.1793533771737197
0.646,3.18350797041184
0.647,3.1876620790930454
0.648,3.191815664084259
0.649,3.195968686271869
0.650,3.200121106563237
0.651,3.2042728858882095
0.652,3.2084239852006156
0.653,3.2125743654797714
0.654,3.2167239877319735
0.655,3.220872812991992
0.656,3.2250208023245572
0.657,3.2291679168258454
0.658,3.2333141176249547
0.659,3.237459365885381
0.660,3.241603622806486
0.661,3.2457468496249597
0.662,3.2498890076162805
0.663,3.254030058096166
0.664,3.258169962422019
0.665,3.262308681994369
0.666,3.266446178258305
0.667,3.2705824127049037
0.668,3.274717346872649
0.669,3.278850942348847
0.670,3.2829831607710327
0.671,3.2871139638283675
0.672,3.2912433132630334
0.673,3.2953711708716154
0.674,3.299497498506479
0.675,3.3036222580771377
0.676,3.307745411551613
0.677,3.311866920957787
0.678,3.3159867483847445
0.679,3.3201048559841073
0.680,3.324221205971361
0.681,3.3283357606271693
0.682,3.332448482298682
0.683,3.3365593334008343
0.684,3.340668276417632
0.685,3.3447752739034313
0.686,3.3488802884842084
0.687,3.352983282858816
0.688,3.357084219800233
0.689,3.361183062156802
0.690,3.365279772853457
0.691,3.3693743148929407
0.692,3.3734666513570097
0.693,3.3775567454076314
0.694,3.381644560288167
0.695,3.385730059324546
0.696,3.3898132059264268
0.697,3.393893963588349
0.698,3.3979722958908716
0.699,3.402048166501701
0.700,3.4061215391768074
0.701,3.4101923777615273
0.702,3.4142606461916576
0.703,3.418326308494535
0.704,3.422389328790104
0.705,3.426449671291974
0.706,3.4305073003084607
0.707,3.4345621802436206
0.708,3.4386142755982663
0.709,3.4426635509709755
0.710,3.4467099710590836
0.711,3.4507535006596646
0.712,3.4547941046704995
0.713,3.458831748091032
0.714,3.4628663960233115
0.715,3.4668980136729206
0.716,3.470926566349894
0.717,3.4749520194696215
0.718,3.4789743385537375
0.719,3.482993489230999
0.720,3.487009437238149
0.721,3.491022148420768
0.722,3.495031588734112
